lcstr,lcseq,gst,jaro,jaro_w,monge,levenshtein,jaccard_n_1,dice_n_1,overlap_n_1,cosine_n_1,jaccard_n_2,dice_n_2,overlap_n_2,cosine_n_2,jaccard_n_3,dice_n_3,overlap_n_3,cosine_n_3,jaccard_n_4,dice_n_4,overlap_n_4,cosine_n_4,jaccard_n_5,dice_n_5,overlap_n_5,cosine_n_5,jaccard_n_1_spacy,dice_n_1_spacy,overlap_n_1_spacy,cosine_n_1_spacy,jaccard_n_2_spacy,dice_n_2_spacy,overlap_n_2_spacy,cosine_n_2_spacy,jaccard_n_3_spacy,dice_n_3_spacy,overlap_n_3_spacy,cosine_n_3_spacy,jaccard_n_4_spacy,dice_n_4_spacy,overlap_n_4_spacy,cosine_n_4_spacy,jaccard_n_5_spacy,dice_n_5_spacy,overlap_n_5_spacy,cosine_n_5_spacy,wup,path,lch,lin,jaccard_n_1_stop,dice_n_1_stop,overlap_n_1_stop,cosine_n_1_stop,jaccard_n_2_stop,dice_n_2_stop,overlap_n_2_stop,cosine_n_2_stop,jaccard_n_3_stop,dice_n_3_stop,overlap_n_3_stop,cosine_n_3_stop,jaccard_n_4_stop,dice_n_4_stop,overlap_n_4_stop,cosine_n_4_stop,jaccard_n_5_stop,dice_n_5_stop,overlap_n_5_stop,cosine_n_5_stop,jaccard_n_1_stem,dice_n_1_stem,overlap_n_1_stem,cosine_n_1_stem,jaccard_n_2_stem,dice_n_2_stem,overlap_n_2_stem,cosine_n_2_stem,jaccard_n_3_stem,dice_n_3_stem,overlap_n_3_stem,cosine_n_3_stem,jaccard_n_4_stem,dice_n_4_stem,overlap_n_4_stem,cosine_n_4_stem,jaccard_n_5_stem,dice_n_5_stem,overlap_n_5_stem,cosine_n_5_stem,jaccard_wd,dice_wd,overlap_wd,cosine_wd,wup_wd_s,path_wd_s,lch_wd_s,lin_wd_s,file,gs
17,35,0.6071428571428571,0.6754157218442932,0.6754157218442932,0.0199916701374427,29,0.2352941176470588,0.3809523809523809,0.4444444444444444,0.3849001794597505,0.0476190476190476,0.0909090909090909,0.1,0.0912870929175276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6,0.50709255283711,0.1111111111111111,0.2,0.25,0.2041241452319315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.834401709401709,3.621428571428571,16.241663146880114,4.3014933103478645,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6,0.50709255283711,0.1111111111111111,0.2,0.25,0.2041241452319315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6,0.50709255283711,4.3088235294117645,3.391140109890109,14.92691920758056,3.4820648122696074,MSRvid,3.4
6,20,0.53125,0.7574879227053138,0.7574879227053138,0.019375,19,0.2727272727272727,0.4285714285714285,0.5,0.4330127018922193,0.0769230769230768,0.1428571428571428,0.1666666666666666,0.1443375672974064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8571428571428571,1.0,0.8660254037844387,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.1666666666666665,11.61301098215094,3.3141093737426743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8571428571428571,1.0,0.8660254037844387,0.6666666666666667,0.8,1.0,0.8164965809277261,0.5,0.6666666666666666,1.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8571428571428571,1.0,0.8660254037844387,3.1666666666666665,3.1,11.357598170267943,3.0,MSRvid,3.4
9,20,0.625,0.7641174284652545,0.8584704570791527,0.0368,19,0.4,0.5714285714285714,0.6666666666666666,0.5773502691896258,0.1818181818181817,0.3076923076923077,0.3333333333333333,0.3086066999241838,0.0999999999999999,0.1818181818181818,0.2,0.1825741858350553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.25,0.3333333333333333,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.088888888888889,1.4958333333333331,7.590216841749176,1.7852107142456308,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.25,0.3333333333333333,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.25,0.3333333333333333,0.2581988897471611,1.61991341991342,1.2967948717948716,6.28733116575828,1.0,MSRvid,0.4
8,15,0.625,0.6521098003629764,0.6521098003629764,0.0470914127423822,13,0.3333333333333333,0.5,0.6,0.50709255283711,0.1111111111111111,0.2,0.25,0.2041241452319315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,1.238095238095238,5.949761233855349,1.563301960769521,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.4082482904638631,1.4,1.1495726495726497,5.234776521544073,1.096899958446113,MSRvid,0.4
8,24,0.5454545454545454,0.7306792622582097,0.8384075573549258,0.0236686390532544,19,0.4545454545454546,0.625,0.625,0.625,0.1875,0.3157894736842105,0.3333333333333333,0.3162277660168379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.75,0.6708203932499369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.644444444444445,3.283333333333333,13.294585639163252,3.8576619296062105,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.75,0.6708203932499369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.75,0.6708203932499369,3.325,3.182539682539683,12.403731072475976,3.0,MSRvid,3.2
12,24,0.6233766233766234,0.7332674671935958,0.8399604803161576,0.0285467128027681,23,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.0714285714285714,0.1333333333333333,0.1666666666666666,0.1360827634879543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2192669172932327,2.395833333333333,10.65921533977435,2.8998502942936826,0.1999999999999999,0.3333333333333333,0.5,0.3535533905932737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.1999999999999999,0.3333333333333333,0.5,0.3535533905932737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,2.892857142857143,2.261363636363636,9.691120116590684,2.491999606899669,MSRvid,2.4
18,19,0.6229508196721312,0.7919799498746866,0.875187969924812,0.0192743764172335,19,0.5555555555555556,0.7142857142857143,1.0,0.7453559924999299,0.3333333333333333,0.5,0.75,0.5303300858899106,0.25,0.4,0.6666666666666666,0.4364357804719848,0.1428571428571429,0.25,0.5,0.2886751345948129,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.7071067811865475,0.3333333333333333,0.5,1.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.257575757575758,2.1500000000000004,8.387512543907729,2.0,0.5,0.6666666666666666,1.0,0.7071067811865475,0.3333333333333333,0.5,1.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.7071067811865475,2.169934640522876,2.09375,7.917508914661993,2.0,MSRvid,3.0
11,19,0.6229508196721312,0.7312016600641388,0.8387209960384833,0.0249739854318418,18,0.4,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619047619049,1.4333333333333331,7.132071475812099,1.7004470708317947,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4404761904761905,1.2079831932773109,5.8512233715832025,1.058690147252337,MSRvid,0.4
6,14,0.6222222222222222,0.7659749670619235,0.8595849802371541,0.0340264650283553,12,0.4285714285714286,0.6,0.6,0.6,0.1111111111111111,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.668730650154799,1.2291666666666663,5.686145404278799,1.5935325342655506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3388278388278387,1.1158424908424909,4.673168975914374,1.0915245279884005,MSRvid,0.5
15,23,0.6216216216216216,0.6971557704240875,0.6971557704240875,0.0189291508923742,22,0.4545454545454546,0.625,0.7142857142857143,0.629940788348712,0.1428571428571429,0.25,0.2857142857142857,0.2519763153394848,0.0769230769230768,0.1428571428571428,0.1666666666666666,0.1443375672974064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1125,2.583333333333333,10.763035022163471,2.738800330098262,0.5,0.6666666666666666,1.0,0.7071067811865475,0.5,0.6666666666666666,1.0,0.7071067811865475,0.3333333333333333,0.5,1.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,2.511111111111111,2.1266233766233764,8.634637999731446,2.2010029896358736,MSRvid,3.929
10,27,0.6206896551724138,0.8200023490721166,0.8740016443504816,0.0222107438016528,21,0.3125,0.4761904761904761,0.5,0.4767312946227962,0.1666666666666666,0.2857142857142857,0.3,0.2860387767736776,0.0555555555555555,0.1052631578947368,0.1111111111111111,0.1054092553389459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4444444444444444,0.5,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05062656641604,1.2291666666666663,6.551142841765403,1.513430944730063,0.4285714285714286,0.6,0.6,0.6,0.25,0.4,0.4,0.4,0.1428571428571429,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4444444444444444,0.5,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.2222222222222222,0.25,0.2236067977499789,2.044155844155844,1.232936507936508,6.269107772623002,1.2507246371734495,MSRvid,3.0
9,18,0.6206896551724138,0.7303312629399586,0.8381987577639752,0.0204081632653061,18,0.4,0.5714285714285714,0.6666666666666666,0.5773502691896258,0.1818181818181817,0.3076923076923077,0.4,0.3162277660168379,0.0999999999999999,0.1818181818181818,0.25,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4824561403508767,1.4513888888888888,7.9315547820955,1.8385835980677143,0.6666666666666667,0.8,1.0,0.8164965809277261,0.3333333333333333,0.5,1.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,1.6232247284878862,1.2276785714285714,6.247268704922462,1.153249597766204,MSRvid,1.75
7,18,0.6206896551724138,0.7020268712402272,0.7616214969921817,0.027434842249657,18,0.2727272727272727,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027310924369748,0.8095238095238095,6.39013413108272,1.6477150437147263,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030020703933747,0.2782217782217782,3.157359459470616,0.0,MSRvid,0.0
11,18,0.6206896551724138,0.7471264367816092,0.8482758620689655,0.0237812128418549,16,0.4,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891774891774892,1.4388888888888889,7.184751733641011,1.7622406642384325,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4464285714285714,1.2197802197802197,6.022409350957403,1.035228142437016,MSRvid,0.4
11,22,0.5915492957746479,0.7190626067437661,0.8314375640462597,0.0329218106995884,21,0.5,0.6666666666666666,0.8333333333333334,0.6804138174397717,0.25,0.4,0.5,0.408248290463863,0.0833333333333333,0.1538461538461538,0.2,0.1581138830084189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.202380952380953,2.6666666666666665,10.919863801590994,2.4572335702989947,0.6666666666666667,0.8,1.0,0.8164965809277261,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5163977794943222,3.095238095238096,2.583333333333333,10.573290211311022,2.084229912195896,MSRvid,2.2
15,22,0.5915492957746479,0.6525089605734767,0.6525089605734767,0.0312174817898022,20,0.25,0.4,0.4285714285714285,0.4008918628686366,0.0833333333333333,0.1538461538461538,0.1666666666666666,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0292397660818717,1.933333333333333,9.755583511892342,2.1948076140275434,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,1.853174603174603,1.2164918414918415,6.230291024515122,1.0,MSRvid,2.6
11,22,0.5633802816901409,0.786954297096285,0.872172578257771,0.0285467128027681,18,0.4,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1818181818181817,0.3076923076923077,0.3333333333333333,0.3086066999241838,0.0999999999999999,0.1818181818181818,0.2,0.1825741858350553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.101214574898785,1.55,7.249525672258996,1.9069225923028983,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4629329004329006,1.1843434343434345,5.442380373697564,1.0693076943222528,MSRvid,3.5
9,13,0.6190476190476191,0.7708333333333334,0.8625,0.0251479289940828,13,0.5714285714285714,0.7272727272727273,0.8,0.7302967433402214,0.25,0.4,0.5,0.4082482904638631,0.1428571428571429,0.25,0.3333333333333333,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,1.2142857142857142,5.79561055402809,1.1273075778016743,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.5,0.4082482904638631,1.5357142857142856,1.1928571428571428,5.617273082058724,1.1202983499014425,MSRvid,0.5
20,64,0.624390243902439,0.7219161841483747,0.7775329473186997,0.0086929281854491,46,0.4230769230769231,0.5945945945945946,0.6470588235294118,0.5965587590013045,0.1052631578947368,0.1904761904761904,0.2,0.1906925178491184,0.0526315789473684,0.1,0.1052631578947368,0.1001252348643517,0.0270270270270269,0.0526315789473684,0.0555555555555555,0.0527046276694729,0.0,0.0,0.0,0.0,0.4285714285714286,0.6,0.6666666666666666,0.6030226891555273,0.1176470588235294,0.2105263157894736,0.2222222222222222,0.2108185106778919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.215441176470588,6.878787878787879,27.32074236727496,7.766145695327795,0.3636363636363636,0.5333333333333333,0.5714285714285714,0.5345224838248488,0.1176470588235294,0.2105263157894736,0.2222222222222222,0.2108185106778919,0.0625,0.1176470588235294,0.125,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.6,0.6666666666666666,0.6030226891555273,0.1999999999999999,0.3333333333333333,0.375,0.3354101966249684,0.0666666666666666,0.125,0.1428571428571428,0.1259881576697424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.5555555555555556,0.502518907629606,6.215873015873015,5.561580086580086,22.855092905148357,5.432288913848191,MSRvid,3.5
6,17,0.6181818181818182,0.7364368802440886,0.7891495041952709,0.0396975425330812,14,0.3636363636363636,0.5333333333333333,0.5714285714285714,0.5345224838248488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555555555555555,0.1982323232323232,2.636546780823367,0.3904310199246527,0.6,0.75,0.75,0.75,0.1999999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5607142857142857,0.2105394605394605,2.2752737031160035,0.0997445204162193,MSRvid,0.0
8,17,0.6181818181818182,0.6749707602339181,0.6749707602339181,0.0368,15,0.4444444444444444,0.6153846153846154,0.6666666666666666,0.6172133998483676,0.0833333333333333,0.1538461538461538,0.1666666666666666,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8529411764705883,1.5,7.066557344608896,2.111882440143906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2857142857142857,0.3333333333333333,0.2886751345948129,1.4047619047619049,1.2384615384615385,5.822563186446192,1.0,MSRvid,0.0
7,17,0.6181818181818182,0.7177777777777777,0.7742222222222221,0.0277777777777777,15,0.3,0.4615384615384615,0.5,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8344226579520695,0.75,5.621371465660814,1.970073518859326,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841269841269841,0.3563348416289593,3.346625387001525,0.3667132780671855,MSRvid,0.0
7,17,0.6181818181818182,0.7177777777777777,0.7742222222222221,0.0336,16,0.3,0.4615384615384615,0.5,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603318250377074,0.7083333333333333,5.968920666006417,1.05826292069687,0.6666666666666667,0.8,1.0,0.8164965809277261,0.5,0.6666666666666666,1.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238095238095238,0.3579059829059828,4.019356807285211,0.1027358105451793,MSRvid,1.0
